username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2019-01-24 13:29,0,0,brasilyvenezuelaconguaidó fora socialismo comunista ditadora de maduro maduro como sempre continua a massacrar seu próprio povo por interesses globalistas já tá mais do que na hora da direita internacional se unir pela libertação dos venezuelanos que deus proteja a venezuela pictwittercomzwyxs5dbnp,,,#BrasilYvenezuelaConGuaidó,1088458891594129410,https://twitter.com/josiramos2020/status/1088458891594129410
,2019-01-24 12:50,0,0,milhões de venezuelanos agradecem a ajuda externa pra tirar um ditador que não vê a realidade fora nicolasmaduro no nome de jesus f o r a demônios que trazem escravidão e miséria devem ser reprendidos venezuelabrasilteacompana https twittercomivanduquestat us1088168994887077888,,@NicolasMaduro,#venezuelanos #VenezuelaBrasilTeAcompana,1088448941492908034,https://twitter.com/DaniAmico/status/1088448941492908034
,2019-01-24 12:48,14,36,acredito na justiça divina a voz do povo é a voz de deus 23012019 os venezuelanos aclamam por justiça democracia e fora maduro e sua facção criminosa bem parecido com o brasil na epoca dos ptralhas força amigos brasilyvenezuelaconguaidó pictwittercomlnz82fvrmr,,,#BrasilYvenezuelaConGuaidó,1088448408682037261,https://twitter.com/marcelloneves72/status/1088448408682037261
,2019-01-24 12:12,32,87,boa sorte ao povo venezuelanos fora maduro gleisi porque não te calas https twittercommaristelaggpc status1088192771435966467,,,,1088439430027857920,https://twitter.com/eliasandradesx/status/1088439430027857920
,2019-01-24 11:53,0,0,parabéns venezuelanos de ir pra rua brigar pelos seus direitos e não fugindo para outros países fora maduro,,,,1088434503763267584,https://twitter.com/AtilaLuisFerre1/status/1088434503763267584
,2019-01-24 11:51,0,0,é muita merda escrita em um único twitter fora a questão humanitária que são os venezuelanos morrendo passando fome comendo cães e sendo obrigados a fugir de seu país para tentar sobreviver,,,,1088434134245146626,https://twitter.com/robsonsodre10/status/1088434134245146626
,2019-01-24 11:51,0,1,sim os venezuelanos merecem uma democracia plena para todos fora maduro democracia já para venezuela brasilyvenezuelaconguaidó,,,#BrasilYvenezuelaConGuaidó,1088434110966702082,https://twitter.com/capMOHATSON/status/1088434110966702082
,2019-01-24 11:42,0,1,fico triste emocionado com os comentaristas da globonews eles tem pena dos venezuelanos que atravessam a fronteira do brasil é comovente estes discursos da boca para fora dos dissimulados com flagrante viés ideológico edicao10 pictwittercompb0y5cvscz,,@GloboNews,#edicao10,1088431942830383104,https://twitter.com/Leonardosni/status/1088431942830383104
,2019-01-24 11:24,0,0,nicolas maduro errou feio na política econômica do país e a direita tem se apostado no quanto pior melhore os estados unidos tem interesse no petróleo do venezuela por isso eles querem o maduro fora do poder o trump não está preocupado com os venezuelanos e sim com o petróleo,,,,1088427222459957248,https://twitter.com/samuelp22/status/1088427222459957248
,2019-01-24 11:08,0,1,fora socialismo deixe os venezuelanos livres e em paz e leve os daqui junto http blogsuaicombropiniaosemmedo 20190124venezuelanos,,,,1088423334260457472,https://twitter.com/AntonioSous/status/1088423334260457472
,2019-01-24 11:07,0,0,fora socialismo deixe os venezuelanos livres e em paz e leve os daqui junto opinião sem medo https wpmep7jt1v3dh via,,,,1088423129360359425,https://twitter.com/kantynho00/status/1088423129360359425
